p;L;L(p);R(p);T(p)
70;150;1.20667;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.18;0;-1.#IND0
70;150;1.16667;0;-1.#IND0
70;150;1.26;0.00666667;1.00000
70;150;1.24;0;-1.#IND0
70;150;1.17333;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.21333;0.00666667;1.00000
70;150;1.2;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.21333;0.00666667;1.00000
70;150;1.19333;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.17333;0.00666667;2.00000
70;150;1.2;0;-1.#IND0
70;150;1.20667;0.00666667;1.00000
70;150;1.24667;0.00666667;1.00000
70;150;1.22667;0;-1.#IND0
70;150;1.21333;0.00666667;1.00000
70;150;1.20667;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.26;0;-1.#IND0
70;150;1.24667;0.00666667;1.00000
70;150;1.2;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.24;0.00666667;1.00000
70;150;1.2;0.00666667;1.00000
70;150;1.23333;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.17333;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.22667;0.00666667;2.00000
70;150;1.19333;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.19333;0.00666667;1.00000
70;150;1.17333;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.28;0;-1.#IND0
70;150;1.19333;0.00666667;1.00000
70;150;1.2;0;-1.#IND0
70;150;1.24;0.00666667;1.00000
70;150;1.24667;0;-1.#IND0
70;150;1.18667;0.00666667;1.00000
70;150;1.20667;0.00666667;1.00000
70;150;1.22;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.22;0.00666667;1.00000
70;150;1.21333;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.19333;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.20667;0.00666667;1.00000
70;150;1.2;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.14667;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.2;0.00666667;1.00000
70;150;1.20667;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.21333;0.00666667;1.00000
70;150;1.21333;0;-1.#IND0
70;150;1.24;0.00666667;1.00000
70;150;1.22667;0;-1.#IND0
70;150;1.2;0.00666667;1.00000
70;150;1.22667;0.00666667;1.00000
70;150;1.2;0;-1.#IND0
70;150;1.18667;0;-1.#IND0
70;150;1.16667;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.24667;0.00666667;1.00000
70;150;1.23333;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.16;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.2;0.00666667;2.00000
70;150;1.25333;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.22667;0.00666667;1.00000
70;150;1.26;0.00666667;1.00000
70;150;1.23333;0.00666667;1.00000
70;150;1.21333;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.2;0.00666667;1.00000
70;150;1.22667;0;-1.#IND0
70;150;1.21333;0.00666667;1.00000
70;150;1.18667;0;-1.#IND0
70;150;1.15333;0.00666667;1.00000
70;150;1.23333;0;-1.#IND0
70;150;1.18667;0;-1.#IND0
70;150;1.18667;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.24;0.00666667;1.00000
70;150;1.22667;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;0.24;0.00666667;2.00000
70;150;1.26667;0;-1.#IND0
70;150;1.18667;0;-1.#IND0
70;150;1.26;0.00666667;1.00000
70;150;1.22667;0;-1.#IND0
70;150;1.24667;0.00666667;1.00000
70;150;1.19333;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.18;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.23333;0.00666667;1.00000
70;150;1.23333;0.00666667;1.00000
70;150;1.21333;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;0.266667;0;-1.#IND0
70;150;1.20667;0.00666667;1.00000
70;150;1.24667;0;-1.#IND0
70;150;1.23333;0.00666667;1.00000
70;150;1.16667;0.00666667;1.00000
70;150;1.20667;0;-1.#IND0
70;150;1.17333;0.00666667;1.00000
70;150;1.18667;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.23333;0.00666667;1.00000
70;150;1.20667;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.24;0.00666667;2.00000
70;150;1.22;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.18667;0;-1.#IND0
70;150;1.25333;0.00666667;1.00000
70;150;1.21333;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.25333;0;-1.#IND0
70;150;0.206667;0;-1.#IND0
70;150;1.24;0.00666667;1.00000
70;150;1.22;0.00666667;1.00000
70;150;1.2;0.00666667;1.00000
70;150;1.19333;0;-1.#IND0
70;150;1.18;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.19333;0;-1.#IND0
70;150;1.22667;0.00666667;1.00000
70;150;1.22;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.25333;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.22;0.00666667;1.00000
70;150;1.18667;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.22667;0.00666667;1.00000
70;150;1.22667;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.24;0.00666667;1.00000
70;150;1.23333;0.00666667;2.00000
70;150;1.18667;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.19333;0;-1.#IND0
70;150;1.22667;0.00666667;1.00000
70;150;1.24667;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.18667;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.18667;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.25333;0;-1.#IND0
70;150;1.24;0.00666667;1.00000
70;150;1.23333;0;-1.#IND0
70;150;1.21333;0.00666667;1.00000
70;150;1.20667;0;-1.#IND0
70;150;1.18667;0;-1.#IND0
70;150;1.24;0.00666667;1.00000
70;150;1.26667;0;-1.#IND0
70;150;1.18667;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.24;0.00666667;1.00000
70;150;1.22;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.18667;0;-1.#IND0
70;150;1.26;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.21333;0.00666667;2.00000
70;150;1.19333;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.22;0.00666667;1.00000
70;150;1.24;0;-1.#IND0
70;150;1.21333;0.00666667;1.00000
70;150;1.22;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.18667;0.00666667;2.00000
70;150;1.20667;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.21333;0.00666667;2.00000
70;150;1.22667;0;-1.#IND0
70;150;1.16667;0;-1.#IND0
70;150;1.18667;0;-1.#IND0
70;150;1.18;0;-1.#IND0
70;150;1.18667;0;-1.#IND0
70;150;1.23333;0.00666667;1.00000
70;150;1.22;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.25333;0;-1.#IND0
70;150;1.18667;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.25333;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.18667;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.17333;0;-1.#IND0
70;150;1.18667;0.00666667;1.00000
70;150;1.21333;0;-1.#IND0
70;150;0.253333;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.19333;0.00666667;1.00000
70;150;1.22667;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.19333;0.00666667;2.00000
70;150;1.22667;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.20667;0.00666667;1.00000
70;150;1.22;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.22667;0.00666667;2.00000
70;150;1.2;0;-1.#IND0
70;150;1.14667;0;-1.#IND0
70;150;1.18;0;-1.#IND0
70;150;1.20667;0.00666667;1.00000
70;150;1.20667;0;-1.#IND0
70;150;1.18;0.00666667;3.00000
70;150;1.18;0;-1.#IND0
70;150;1.21333;0.00666667;1.00000
70;150;1.23333;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.22;0.00666667;1.00000
70;150;1.22667;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.22;0.00666667;1.00000
70;150;1.24667;0;-1.#IND0
70;150;1.19333;0.00666667;1.00000
70;150;1.18;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.19333;0;-1.#IND0
70;150;1.21333;0.00666667;2.00000
70;150;1.23333;0.00666667;1.00000
70;150;1.24667;0.00666667;1.00000
70;150;1.21333;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.23333;0.00666667;1.00000
70;150;1.20667;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.20667;0.00666667;1.00000
70;150;1.18667;0;-1.#IND0
70;150;1.18667;0;-1.#IND0
70;150;1.24667;0.00666667;2.00000
70;150;1.22667;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.21333;0.00666667;1.00000
70;150;1.24;0;-1.#IND0
70;150;1.20667;0.00666667;1.00000
70;150;1.21333;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.22667;0.00666667;1.00000
70;150;1.22667;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.19333;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.22667;0.00666667;1.00000
70;150;1.22667;0;-1.#IND0
70;150;1.24;0.00666667;1.00000
70;150;1.25333;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.27333;0.00666667;1.00000
70;150;1.22;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.26;0;-1.#IND0
70;150;1.26;0;-1.#IND0
70;150;1.18667;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.20667;0.00666667;1.00000
70;150;1.18;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.19333;0;-1.#IND0
70;150;1.24667;0.00666667;1.00000
70;150;1.24;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.20667;0.00666667;1.00000
70;150;1.2;0;-1.#IND0
70;150;1.25333;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.19333;0;-1.#IND0
70;150;1.23333;0.00666667;1.00000
70;150;1.28667;0;-1.#IND0
70;150;1.16667;0.00666667;1.00000
70;150;1.18667;0.00666667;1.00000
70;150;1.22667;0;-1.#IND0
70;150;1.16;0.00666667;1.00000
70;150;1.21333;0;-1.#IND0
70;150;1.24;0.00666667;1.00000
70;150;1.24667;0;-1.#IND0
70;150;1.22;0.00666667;1.00000
70;150;1.24667;0.00666667;1.00000
70;150;1.18;0;-1.#IND0
70;150;1.19333;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.20667;0.00666667;1.00000
70;150;1.21333;0;-1.#IND0
70;150;1.28;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.20667;0.00666667;1.00000
70;150;1.21333;0;-1.#IND0
70;150;1.26;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.25333;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.19333;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.23333;0.00666667;1.00000
70;150;1.24;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.18667;0.00666667;1.00000
70;150;1.21333;0.00666667;1.00000
70;150;1.19333;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.24667;0.00666667;1.00000
70;150;1.26667;0;-1.#IND0
70;150;1.27333;0.00666667;1.00000
70;150;1.24;0;-1.#IND0
70;150;1.18667;0;-1.#IND0
70;150;1.2;0.00666667;1.00000
70;150;1.18667;0.00666667;1.00000
70;150;1.22;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.24;0.00666667;1.00000
70;150;1.21333;0;-1.#IND0
70;150;1.19333;0;-1.#IND0
70;150;1.19333;0.00666667;1.00000
70;150;1.20667;0.00666667;1.00000
70;150;1.22667;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.19333;0.00666667;1.00000
70;150;1.16;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.23333;0.00666667;1.00000
70;150;1.24;0.00666667;1.00000
70;150;1.22667;0;-1.#IND0
70;150;1.21333;0.00666667;1.00000
70;150;1.22;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.17333;0.00666667;1.00000
70;150;1.26667;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.26667;0.00666667;1.00000
70;150;1.19333;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.19333;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.23333;0.00666667;1.00000
70;150;1.19333;0.00666667;1.00000
70;150;1.22667;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.2;0.00666667;1.00000
70;150;1.22;0;-1.#IND0
70;150;1.18667;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.22667;0.00666667;1.00000
70;150;1.22667;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.24667;0.00666667;1.00000
70;150;1.17333;0;-1.#IND0
70;150;1.18667;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.2;0.00666667;1.00000
70;150;1.21333;0.00666667;1.00000
70;150;1.20667;0;-1.#IND0
70;150;1.24;0.00666667;1.00000
70;150;1.19333;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.16667;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.20667;0.00666667;1.00000
70;150;1.17333;0.00666667;1.00000
70;150;1.19333;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.18667;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.22667;0.00666667;1.00000
70;150;1.20667;0;-1.#IND0
70;150;1.22;0.00666667;1.00000
70;150;1.22667;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.18;0;-1.#IND0
70;150;1.26;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.16667;0.00666667;1.00000
70;150;1.21333;0;-1.#IND0
70;150;1.25333;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.18667;0.00666667;1.00000
70;150;1.26;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.17333;0;-1.#IND0
70;150;1.21333;0.00666667;1.00000
70;150;1.24;0;-1.#IND0
70;150;0.213333;0;-1.#IND0
70;150;1.22;0.00666667;1.00000
70;150;1.22;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.26;0;-1.#IND0
70;150;1.22667;0.00666667;1.00000
70;150;1.21333;0.00666667;1.00000
70;150;1.17333;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;0.213333;0;-1.#IND0
70;150;1.18;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.18;0.00666667;1.00000
70;150;1.24;0;-1.#IND0
70;150;1.16;0;-1.#IND0
70;150;1.22;0.00666667;1.00000
70;150;1.21333;0.00666667;1.00000
70;150;1.2;0.00666667;1.00000
70;150;1.19333;0;-1.#IND0
70;150;1.19333;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.18;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.25333;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.25333;0;-1.#IND0
70;150;1.19333;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.21333;0.00666667;1.00000
70;150;1.21333;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;0.213333;0.00666667;2.00000
70;150;1.22667;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.22667;0.00666667;1.00000
70;150;1.20667;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.22;0.00666667;2.00000
70;150;1.16667;0;-1.#IND0
70;150;1.21333;0.00666667;1.00000
70;150;1.23333;0;-1.#IND0
70;150;1.24;0.00666667;1.00000
70;150;1.19333;0.00666667;1.00000
70;150;1.21333;0.00666667;1.00000
70;150;1.19333;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.22667;0.00666667;1.00000
70;150;1.22;0;-1.#IND0
70;150;1.17333;0;-1.#IND0
70;150;1.25333;0.00666667;1.00000
70;150;1.23333;0;-1.#IND0
70;150;1.21333;0.00666667;1.00000
70;150;1.21333;0.00666667;1.00000
70;150;1.23333;0.00666667;1.00000
70;150;1.20667;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.16667;0;-1.#IND0
70;150;1.24;0.00666667;1.00000
70;150;1.18;0.00666667;1.00000
70;150;1.19333;0;-1.#IND0
70;150;1.23333;0.00666667;1.00000
70;150;1.22;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.2;0.00666667;1.00000
70;150;1.24667;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.2;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.22667;0.00666667;1.00000
70;150;1.20667;0;-1.#IND0
70;150;1.21333;0;-1.#IND0
70;150;1.24;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.17333;0.00666667;1.00000
70;150;1.21333;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.20667;0;-1.#IND0
70;150;1.23333;0;-1.#IND0
70;150;1.17333;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;1.20667;0.00666667;1.00000
70;150;1.14667;0.00666667;1.00000
70;150;1.21333;0.00666667;1.00000
70;150;1.22;0;-1.#IND0
70;150;1.22667;0;-1.#IND0
70;150;0.24;0;-1.#IND0
70;150;1.2;0.00666667;1.00000
70;150;1.20667;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.22;0;-1.#IND0
70;150;1.24667;0;-1.#IND0
70;150;1.25333;0;-1.#IND0
